time_h,renewable_power_kw,baseline_electrolyzer_power_kw,optimized_electrolyzer_power_kw,hydrogen_demand_kg_h
0.0,0.0,0.0,0.0,0.7
0.016666666666666666,0.0,0.0,0.0,0.7
0.03333333333333333,0.0,0.0,0.0,0.7
0.05,0.0,0.0,0.0,0.7
0.06666666666666667,0.0,0.0,0.0,0.7
0.08333333333333333,0.0,0.0,0.0,0.7
0.1,0.0,0.0,0.0,0.7
0.11666666666666667,0.0,0.0,0.0,0.7
0.13333333333333333,0.0,0.0,0.0,0.7
0.15,0.0,0.0,0.0,0.7
0.16666666666666666,0.0,0.0,0.0,0.7
0.18333333333333332,0.0,0.0,0.0,0.7
0.2,0.0,0.0,0.0,0.7
0.21666666666666667,0.0,0.0,0.0,0.7
0.23333333333333334,0.0,0.0,0.0,0.7
0.25,0.0,0.0,0.0,0.7
0.26666666666666666,0.0,0.0,0.0,0.7
0.2833333333333333,0.0,0.0,0.0,0.7
0.3,0.0,0.0,0.0,0.7
0.31666666666666665,0.0,0.0,0.0,0.7
0.3333333333333333,0.0,0.0,0.0,0.7
0.35,0.0,0.0,0.0,0.7
0.36666666666666664,0.0,0.0,0.0,0.7
0.3833333333333333,0.0,0.0,0.0,0.7
0.4,0.0,0.0,0.0,0.7
0.4166666666666667,0.0,0.0,0.0,0.7
0.43333333333333335,0.0,0.0,0.0,0.7
0.45,0.0,0.0,0.0,0.7
0.4666666666666667,0.0,0.0,0.0,0.7
0.48333333333333334,0.0,0.0,0.0,0.7
0.5,0.0,0.0,0.0,0.7
0.5166666666666666,0.0,0.0,0.0,0.7
0.5333333333333333,0.0,0.0,0.0,0.7
0.55,0.0,0.0,0.0,0.7
0.5666666666666667,0.0,0.0,0.0,0.7
0.5833333333333334,0.0,0.0,0.0,0.7
0.6,0.0,0.0,0.0,0.7
0.6166666666666667,0.0,0.0,0.0,0.7
0.6333333333333333,0.0,0.0,0.0,0.7
0.65,0.0,0.0,0.0,0.7
0.6666666666666666,0.0,0.0,0.0,0.7
0.6833333333333333,0.0,0.0,0.0,0.7
0.7,0.0,0.0,0.0,0.7
0.7166666666666667,0.0,0.0,0.0,0.7
0.7333333333333333,0.0,0.0,0.0,0.7
0.75,0.0,0.0,0.0,0.7
0.7666666666666666,0.0,0.0,0.0,0.7
0.7833333333333333,0.0,0.0,0.0,0.7
0.8,0.0,0.0,0.0,0.7
0.8166666666666667,0.0,0.0,0.0,0.7
0.8333333333333334,0.0,0.0,0.0,0.7
0.85,0.0,0.0,0.0,0.7
0.8666666666666667,0.0,0.0,0.0,0.7
0.8833333333333333,0.0,0.0,0.0,0.7
0.9,0.0,0.0,0.0,0.7
0.9166666666666666,0.0,0.0,0.0,0.7
0.9333333333333333,0.0,0.0,0.0,0.7
0.95,0.0,0.0,0.0,0.7
0.9666666666666667,0.0,0.0,0.0,0.7
0.9833333333333333,0.0,0.0,0.0,0.7
1.0,0.0,0.0,0.0,0.7
1.0166666666666666,0.0,0.0,0.0,0.7
1.0333333333333332,0.0,0.0,0.0,0.7
1.05,0.0,0.0,0.0,0.7
1.0666666666666667,0.0,0.0,0.0,0.7
1.0833333333333333,0.0,0.0,0.0,0.7
1.1,0.0,0.0,0.0,0.7
1.1166666666666667,0.0,0.0,0.0,0.7
1.1333333333333333,0.0,0.0,0.0,0.7
1.15,0.0,0.0,0.0,0.7
1.1666666666666667,0.0,0.0,0.0,0.7
1.1833333333333333,0.0,0.0,0.0,0.7
1.2,0.0,0.0,0.0,0.7
1.2166666666666666,0.0,0.0,0.0,0.7
1.2333333333333334,0.0,0.0,0.0,0.7
1.25,0.0,0.0,0.0,0.7
1.2666666666666666,0.0,0.0,0.0,0.7
1.2833333333333332,0.0,0.0,0.0,0.7
1.3,0.0,0.0,0.0,0.7
1.3166666666666667,0.0,0.0,0.0,0.7
1.3333333333333333,0.0,0.0,0.0,0.7
1.35,0.0,0.0,0.0,0.7
1.3666666666666667,0.0,0.0,0.0,0.7
1.3833333333333333,0.0,0.0,0.0,0.7
1.4,0.0,0.0,0.0,0.7
1.4166666666666667,0.0,0.0,0.0,0.7
1.4333333333333333,0.0,0.0,0.0,0.7
1.45,0.0,0.0,0.0,0.7
1.4666666666666666,0.0,0.0,0.0,0.7
1.4833333333333334,0.0,0.0,0.0,0.7
1.5,0.0,0.0,0.0,0.7
1.5166666666666666,0.0,0.0,0.0,0.7
1.5333333333333332,0.0,0.0,0.0,0.7
1.55,0.0,0.0,0.0,0.7
1.5666666666666667,0.0,0.0,0.0,0.7
1.5833333333333333,0.0,0.0,0.0,0.7
1.6,0.0,0.0,0.0,0.7
1.6166666666666667,0.0,0.0,0.0,0.7
1.6333333333333333,0.0,0.0,0.0,0.7
1.65,0.0,0.0,0.0,0.7
1.6666666666666667,0.0,0.0,0.0,0.7
1.6833333333333333,0.0,0.0,0.0,0.7
1.7,0.0,0.0,0.0,0.7
1.7166666666666666,0.0,0.0,0.0,0.7
1.7333333333333334,0.0,0.0,0.0,0.7
1.75,0.0,0.0,0.0,0.7
1.7666666666666666,0.0,0.0,0.0,0.7
1.7833333333333332,0.0,0.0,0.0,0.7
1.8,0.0,0.0,0.0,0.7
1.8166666666666667,0.0,0.0,0.0,0.7
1.8333333333333333,0.0,0.0,0.0,0.7
1.8499999999999999,0.0,0.0,0.0,0.7
1.8666666666666667,0.0,0.0,0.0,0.7
1.8833333333333333,0.0,0.0,0.0,0.7
1.9,0.0,0.0,0.0,0.7
1.9166666666666667,0.0,0.0,0.0,0.7
1.9333333333333333,0.0,0.0,0.0,0.7
1.95,0.0,0.0,0.0,0.7
1.9666666666666666,0.0,0.0,0.0,0.7
1.9833333333333334,0.0,0.0,0.0,0.7
2.0,0.0,0.0,0.0,0.7
2.0166666666666666,0.0,0.0,0.0,0.7
2.033333333333333,0.0,0.0,0.0,0.7
2.05,0.0,0.0,0.0,0.7
2.0666666666666664,0.0,0.0,0.0,0.7
2.0833333333333335,0.0,0.0,0.0,0.7
2.1,0.0,0.0,0.0,0.7
2.1166666666666667,0.0,0.0,0.0,0.7
2.1333333333333333,0.0,0.0,0.0,0.7
2.15,0.0,0.0,0.0,0.7
2.1666666666666665,0.0,0.0,0.0,0.7
2.183333333333333,0.0,0.0,0.0,0.7
2.2,0.0,0.0,0.0,0.7
2.216666666666667,0.0,0.0,0.0,0.7
2.2333333333333334,0.0,0.0,0.0,0.7
2.25,0.0,0.0,0.0,0.7
2.2666666666666666,0.0,0.0,0.0,0.7
2.283333333333333,0.0,0.0,0.0,0.7
2.3,0.0,0.0,0.0,0.7
2.3166666666666664,0.0,0.0,0.0,0.7
2.3333333333333335,0.0,0.0,0.0,0.7
2.35,0.0,0.0,0.0,0.7
2.3666666666666667,0.0,0.0,0.0,0.7
2.3833333333333333,0.0,0.0,0.0,0.7
2.4,0.0,0.0,0.0,0.7
2.4166666666666665,0.0,0.0,0.0,0.7
2.433333333333333,0.0,0.0,0.0,0.7
2.45,0.0,0.0,0.0,0.7
2.466666666666667,0.0,0.0,0.0,0.7
2.4833333333333334,0.0,0.0,0.0,0.7
2.5,0.0,0.0,0.0,0.7
2.5166666666666666,0.0,0.0,0.0,0.7
2.533333333333333,0.0,0.0,0.0,0.7
2.55,0.0,0.0,0.0,0.7
2.5666666666666664,0.0,0.0,0.0,0.7
2.5833333333333335,0.0,0.0,0.0,0.7
2.6,0.0,0.0,0.0,0.7
2.6166666666666667,0.0,0.0,0.0,0.7
2.6333333333333333,0.0,0.0,0.0,0.7
2.65,0.0,0.0,0.0,0.7
2.6666666666666665,0.0,0.0,0.0,0.7
2.683333333333333,0.0,0.0,0.0,0.7
2.7,0.0,0.0,0.0,0.7
2.716666666666667,0.0,0.0,0.0,0.7
2.7333333333333334,0.0,0.0,0.0,0.7
2.75,0.0,0.0,0.0,0.7
2.7666666666666666,0.0,0.0,0.0,0.7
2.783333333333333,0.0,0.0,0.0,0.7
2.8,0.0,0.0,0.0,0.7
2.8166666666666664,0.0,0.0,0.0,0.7
2.8333333333333335,0.0,0.0,0.0,0.7
2.85,0.0,0.0,0.0,0.7
2.8666666666666667,0.0,0.0,0.0,0.7
2.8833333333333333,0.0,0.0,0.0,0.7
2.9,0.0,0.0,0.0,0.7
2.9166666666666665,0.0,0.0,0.0,0.7
2.933333333333333,0.0,0.0,0.0,0.7
2.95,0.0,0.0,0.0,0.7
2.966666666666667,0.0,0.0,0.0,0.7
2.9833333333333334,0.0,0.0,0.0,0.7
3.0,0.0,0.0,0.0,0.7
3.0166666666666666,0.0,0.0,0.0,0.7
3.033333333333333,0.0,0.0,0.0,0.7
3.05,0.0,0.0,0.0,0.7
3.0666666666666664,0.0,0.0,0.0,0.7
3.0833333333333335,0.0,0.0,0.0,0.7
3.1,0.0,0.0,0.0,0.7
3.1166666666666667,0.0,0.0,0.0,0.7
3.1333333333333333,0.0,0.0,0.0,0.7
3.15,0.0,0.0,0.0,0.7
3.1666666666666665,0.0,0.0,0.0,0.7
3.183333333333333,0.0,0.0,0.0,0.7
3.2,0.0,0.0,0.0,0.7
3.216666666666667,0.0,0.0,0.0,0.7
3.2333333333333334,0.0,0.0,0.0,0.7
3.25,0.0,0.0,0.0,0.7
3.2666666666666666,0.0,0.0,0.0,0.7
3.283333333333333,0.0,0.0,0.0,0.7
3.3,0.0,0.0,0.0,0.7
3.3166666666666664,0.0,0.0,0.0,0.7
3.3333333333333335,0.0,0.0,0.0,0.7
3.35,0.0,0.0,0.0,0.7
3.3666666666666667,0.0,0.0,0.0,0.7
3.3833333333333333,0.0,0.0,0.0,0.7
3.4,0.0,0.0,0.0,0.7
3.4166666666666665,0.0,0.0,0.0,0.7
3.433333333333333,0.0,0.0,0.0,0.7
3.4499999999999997,0.0,0.0,0.0,0.7
3.466666666666667,0.0,0.0,0.0,0.7
3.4833333333333334,0.0,0.0,0.0,0.7
3.5,0.0,0.0,0.0,0.7
3.5166666666666666,0.0,0.0,0.0,0.7
3.533333333333333,0.0,0.0,0.0,0.7
3.55,0.0,0.0,0.0,0.7
3.5666666666666664,0.0,0.0,0.0,0.7
3.5833333333333335,0.0,0.0,0.0,0.7
3.6,0.0,0.0,0.0,0.7
3.6166666666666667,0.0,0.0,0.0,0.7
3.6333333333333333,0.0,0.0,0.0,0.7
3.65,0.0,0.0,0.0,0.7
3.6666666666666665,0.0,0.0,0.0,0.7
3.683333333333333,0.0,0.0,0.0,0.7
3.6999999999999997,0.0,0.0,0.0,0.7
3.716666666666667,0.0,0.0,0.0,0.7
3.7333333333333334,0.0,0.0,0.0,0.7
3.75,0.0,0.0,0.0,0.7
3.7666666666666666,0.0,0.0,0.0,0.7
3.783333333333333,0.0,0.0,0.0,0.7
3.8,0.0,0.0,0.0,0.7
3.8166666666666664,0.0,0.0,0.0,0.7
3.8333333333333335,0.0,0.0,0.0,0.7
3.85,0.0,0.0,0.0,0.7
3.8666666666666667,0.0,0.0,0.0,0.7
3.8833333333333333,0.0,0.0,0.0,0.7
3.9,0.0,0.0,0.0,0.7
3.9166666666666665,0.0,0.0,0.0,0.7
3.933333333333333,0.0,0.0,0.0,0.7
3.9499999999999997,0.0,0.0,0.0,0.7
3.966666666666667,0.0,0.0,0.0,0.7
3.9833333333333334,0.0,0.0,0.0,0.7
4.0,0.0,0.0,0.0,0.7
4.016666666666667,0.0,0.0,0.0,0.7
4.033333333333333,0.0,0.0,0.0,0.7
4.05,0.0,0.0,0.0,0.7
4.066666666666666,0.0,0.0,0.0,0.7
4.083333333333333,0.0,0.0,0.0,0.7
4.1,0.0,0.0,0.0,0.7
4.116666666666666,0.0,0.0,0.0,0.7
4.133333333333333,0.0,0.0,0.0,0.7
4.15,0.0,0.0,0.0,0.7
4.166666666666667,0.0,0.0,0.0,0.7
4.183333333333334,0.0,0.0,0.0,0.7
4.2,0.0,0.0,0.0,0.7
4.216666666666667,0.0,0.0,0.0,0.7
4.233333333333333,0.0,0.0,0.0,0.7
4.25,0.0,0.0,0.0,0.7
4.266666666666667,0.0,0.0,0.0,0.7
4.283333333333333,0.0,0.0,0.0,0.7
4.3,0.0,0.0,0.0,0.7
4.316666666666666,0.0,0.0,0.0,0.7
4.333333333333333,0.0,0.0,0.0,0.7
4.35,0.0,0.0,0.0,0.7
4.366666666666666,0.0,0.0,0.0,0.7
4.383333333333333,0.0,0.0,0.0,0.7
4.4,0.0,0.0,0.0,0.7
4.416666666666667,0.0,0.0,0.0,0.7
4.433333333333334,0.0,0.0,0.0,0.7
4.45,0.0,0.0,0.0,0.7
4.466666666666667,0.0,0.0,0.0,0.7
4.483333333333333,0.0,0.0,0.0,0.7
4.5,0.0,0.0,0.0,0.7
4.516666666666667,0.0,0.0,0.0,0.7
4.533333333333333,0.0,0.0,0.0,0.7
4.55,0.0,0.0,0.0,0.7
4.566666666666666,0.0,0.0,0.0,0.7
4.583333333333333,0.0,0.0,0.0,0.7
4.6,0.0,0.0,0.0,0.7
4.616666666666666,0.0,0.0,0.0,0.7
4.633333333333333,0.0,0.0,0.0,0.7
4.65,0.0,0.0,0.0,0.7
4.666666666666667,0.0,0.0,0.0,0.7
4.683333333333334,0.0,0.0,0.0,0.7
4.7,0.0,0.0,0.0,0.7
4.716666666666667,0.0,0.0,0.0,0.7
4.733333333333333,0.0,0.0,0.0,0.7
4.75,0.0,0.0,0.0,0.7
4.766666666666667,0.0,0.0,0.0,0.7
4.783333333333333,0.0,0.0,0.0,0.7
4.8,0.0,0.0,0.0,0.7
4.816666666666666,0.0,0.0,0.0,0.7
4.833333333333333,0.0,0.0,0.0,0.7
4.85,0.0,0.0,0.0,0.7
4.866666666666666,0.0,0.0,0.0,0.7
4.883333333333333,0.0,0.0,0.0,0.7
4.9,0.0,0.0,0.0,0.7
4.916666666666667,0.0,0.0,0.0,0.7
4.933333333333334,0.0,0.0,0.0,0.7
4.95,0.0,0.0,0.0,0.7
4.966666666666667,0.0,0.0,0.0,0.7
4.983333333333333,0.0,0.0,0.0,0.7
5.0,0.0,0.0,0.0,0.7
5.016666666666667,0.0,0.0,0.0,0.7
5.033333333333333,0.0,0.0,0.0,0.7
5.05,0.0,0.0,0.0,0.7
5.066666666666666,0.0,0.0,0.0,0.7
5.083333333333333,0.0,0.0,0.0,0.7
5.1,0.0,0.0,0.0,0.7
5.116666666666666,0.0,0.0,0.0,0.7
5.133333333333333,0.0,0.0,0.0,0.7
5.15,0.0,0.0,0.0,0.7
5.166666666666667,0.0,0.0,0.0,0.7
5.183333333333334,0.0,0.0,0.0,0.7
5.2,0.0,0.0,0.0,0.7
5.216666666666667,0.0,0.0,0.0,0.7
5.233333333333333,0.0,0.0,0.0,0.7
5.25,0.0,0.0,0.0,0.7
5.266666666666667,0.0,0.0,0.0,0.7
5.283333333333333,0.0,0.0,0.0,0.7
5.3,0.0,0.0,0.0,0.7
5.316666666666666,0.0,0.0,0.0,0.7
5.333333333333333,0.0,0.0,0.0,0.7
5.35,0.0,0.0,0.0,0.7
5.366666666666666,0.0,0.0,0.0,0.7
5.383333333333333,0.0,0.0,0.0,0.7
5.4,0.0,0.0,0.0,0.7
5.416666666666667,0.0,0.0,0.0,0.7
5.433333333333334,0.0,0.0,0.0,0.7
5.45,0.0,0.0,0.0,0.7
5.466666666666667,0.0,0.0,0.0,0.7
5.483333333333333,0.0,0.0,0.0,0.7
5.5,0.0,0.0,0.0,0.7
5.516666666666667,0.0,0.0,0.0,0.7
5.533333333333333,0.0,0.0,0.0,0.7
5.55,0.0,0.0,0.0,0.7
5.566666666666666,0.0,0.0,0.0,0.7
5.583333333333333,0.0,0.0,0.0,0.7
5.6,0.0,0.0,0.0,0.7
5.616666666666666,0.0,0.0,0.0,0.7
5.633333333333333,0.0,0.0,0.0,0.7
5.65,0.0,0.0,0.0,0.7
5.666666666666667,0.0,0.0,0.0,0.7
5.683333333333334,0.0,0.0,0.0,0.7
5.7,0.0,0.0,0.0,0.7
5.716666666666667,0.0,0.0,0.0,0.7
5.733333333333333,0.0,0.0,0.0,0.7
5.75,0.0,0.0,0.0,0.7
5.766666666666667,0.0,0.0,0.0,0.7
5.783333333333333,0.0,0.0,0.0,0.7
5.8,0.0,0.0,0.0,0.7
5.816666666666666,0.0,0.0,0.0,0.7
5.833333333333333,0.0,0.0,0.0,0.7
5.85,0.0,0.0,0.0,0.7
5.866666666666666,0.0,0.0,0.0,0.7
5.883333333333333,0.0,0.0,0.0,0.7
5.9,0.0,0.0,0.0,0.7
5.916666666666667,0.0,0.0,0.0,0.7
5.933333333333334,0.0,0.0,0.0,0.7
5.95,0.0,0.0,0.0,0.7
5.966666666666667,0.0,0.0,0.0,0.7
5.983333333333333,0.0,0.0,0.0,0.7
6.0,0.0,0.0,0.0,0.7
6.016666666666667,0.009720468493463344,0.0,0.009720468493463325,0.7
6.033333333333333,0.03158138422908832,0.0,0.031581384229088315,0.7
6.05,0.06291795352027536,0.0,0.0629179535202711,0.7
6.066666666666666,0.10260157825857305,0.0,0.10260157825856814,0.7
6.083333333333333,0.14992704405698803,0.0,0.14992704405698573,0.7
6.1,0.204391262457389,0.0,0.2043912624573868,0.7
6.116666666666666,0.265608159090473,0.0,0.2656081590904717,0.7
6.133333333333333,0.33326720454039815,0.0,0.3332672045403972,0.7
6.15,0.4071102502498417,0.0,0.40711025024984077,0.7
6.166666666666667,0.4869173556067117,0.0,0.4869173556067093,0.7
6.183333333333334,0.5724975281873743,0.0,0.5724975281873743,0.7
6.2,0.6636823654373928,0.0,0.6636823654373912,0.7
6.216666666666667,0.7603215145617914,0.0,0.7603215145617904,0.7
6.233333333333333,0.8622793266477802,0.0,0.8622793266477787,0.7
6.25,0.9694323257398073,0.0,0.9694323257398068,0.7
6.266666666666667,1.0816672519698707,0.0,1.0816672519698705,0.7
6.283333333333333,1.1988795200295492,0.0,1.1988795200295486,0.7
6.3,1.3209719851185175,0.0,1.3209719851185175,0.7
6.316666666666666,1.4478539410804026,0.0,1.4478539410804026,0.7
6.333333333333333,1.5794402969428916,0.0,1.5794402969428905,0.7
6.35,1.7156508926530492,0.0,1.7156508926530492,0.7
6.366666666666666,1.8564099249050696,0.0,1.8564099249050696,0.7
6.383333333333333,2.001645461110188,0.0,2.0016454611101877,0.7
6.4,2.151289024713541,0.0,2.151289024713541,0.7
6.416666666666667,2.3052752388394637,0.0,2.3052752388394633,0.7
6.433333333333334,2.4635415180550275,0.0,2.463541518055027,0.7
6.45,2.626027800157611,0.0,2.62602780015761,0.7
6.466666666666667,2.792676311506993,0.0,2.792676311506992,0.7
6.483333333333333,2.9634313606678884,0.0,2.963431360667888,0.7
6.5,3.1382391560997815,0.0,3.1382391560997807,0.7
6.516666666666667,3.317047644395062,0.0,3.3170476443950614,0.7
6.533333333333333,3.49980636617306,0.0,3.499806366173059,0.7
6.55,3.686466327223231,0.0,3.6864663272232305,0.7
6.566666666666666,3.876979882882412,0.0,3.876979882882412,0.7
6.583333333333333,4.071300633949272,0.0,4.07130063394927,0.7
6.6,4.269383332699298,0.0,4.269383332699298,0.7
6.616666666666666,4.471183797777803,0.0,4.471183797777803,0.7
6.633333333333333,4.676658836925646,0.0,4.676658836925646,0.7
6.6499999999999995,4.885766176639959,0.0,4.885766176639959,0.7
6.666666666666667,5.098464397995524,0.0,5.098464397995524,0.7
6.683333333333334,5.314712877956229,0.0,5.314712877956229,0.7
6.7,5.534471735593854,0.0,5.534471735593854,0.7
6.716666666666667,5.7577017827055,0.0,5.7577017827055,0.7
6.733333333333333,5.984364478384645,0.0,5.984364478384645,0.7
6.75,6.214421887154857,0.0,6.214421887154857,0.7
6.766666666666667,6.447836640321762,0.0,6.447836640321762,0.7
6.783333333333333,6.684571900238962,0.0,6.684571900238962,0.7
6.8,6.9245913272183035,0.0,6.9245913272183035,0.7
6.816666666666666,7.167859048844942,0.0,7.167859048844942,0.7
6.833333333333333,7.414339631483833,0.0,7.414339631483833,0.7
6.85,7.663998053787156,0.0,7.663998053787156,0.7
6.866666666666666,7.916799682032124,0.0,7.916799682032124,0.7
6.883333333333333,8.172710247136257,0.0,8.172710247136257,0.7
6.8999999999999995,8.43169582321257,0.0,8.43169582321257,0.7
6.916666666666667,8.693722807540833,0.0,8.693722807540833,0.7
6.933333333333334,8.958757901843,0.0,8.958757901843,0.7
6.95,9.226768094761843,0.0,9.226768094761843,0.7
6.966666666666667,9.497720645450904,0.0,9.497720645450904,0.7
6.983333333333333,9.771583068192784,0.0,9.771583068192784,0.7
7.0,10.048323117970048,10.048323117970048,1.6854454762795879,0.7
7.016666666666667,10.327908776919816,10.327908776919816,1.9813393989612067,0.7
7.033333333333333,10.61030824160927,10.61030824160927,2.280047127382505,0.7
7.05,10.895489911074598,10.895489911074598,2.5815370605796795,0.7
7.066666666666666,11.183422375570794,11.183422375570794,2.8857777888077227,0.7
7.083333333333333,11.474074405984254,11.474074405984254,3.192738082953028,0.7
7.1,11.767414943863857,11.767414943863857,3.5023868845644754,0.7
7.116666666666666,12.063413092029993,12.063413092029993,3.8114316437160856,0.7
7.133333333333333,12.362038105724176,12.362038105724176,4.126364921142116,0.7
7.1499999999999995,12.6632593842647,12.6632593842647,0.3426203367977785,0.7
7.166666666666667,12.967046463176752,12.967046463176752,0.3579733955374517,0.7
7.183333333333334,13.273369006767407,13.273369006767407,0.37349198079043905,0.7
7.2,13.58219680111874,13.58219680111874,0.3890907996870863,0.7
7.216666666666667,13.89349974747345,13.89349974747345,0.404768384762029,0.7
7.233333333333333,14.207247855990179,14.207247855990179,0.420690913439364,0.7
7.25,14.52341123984666,14.52341123984666,0.4366054692177292,0.7
7.266666666666667,14.841960109670731,14.841960109670731,0.45282853221855823,0.7
7.283333333333333,15.162864768280555,15.162864768280555,0.46897424891875517,0.7
7.3,15.486095605716718,15.486095605716718,0.4852752883973946,0.7
7.316666666666666,15.81162309454996,15.81162309454996,0.501663737910392,0.7
7.333333333333333,16.139417785449613,16.139417785449613,0.5181872881332108,0.7
7.35,16.4694503029985,16.4694503029985,0.5348618535227503,0.7
7.366666666666666,16.801691341741325,16.801691341741325,0.5516686586352935,0.7
7.383333333333333,17.136111662454145,17.136111662454145,0.5685571514340128,0.7
7.3999999999999995,17.47268208862351,17.47268208862351,0.584571420977928,0.7
7.416666666666667,17.811373503124486,17.811373503124486,0.5981840049217912,0.7
7.433333333333334,18.152156845087347,18.152156845087347,0.6258651763024172,0.7
7.45,18.495003106943805,18.495003106943805,0.6675176054117667,0.7
7.466666666666667,18.83988333164348,18.83988333164348,0.7099811338838351,0.7
7.483333333333333,19.18676861003254,19.18676861003254,0.9114114525494942,0.7
7.5,19.535630078386575,19.535630078386575,1.3019893569324794,0.7
7.516666666666667,19.886438916090306,19.886438916090306,1.6870182825359268,0.7
7.533333333333333,20.239166343457242,20.239166343457242,2.0814621459317895,0.7
7.55,20.59378361968266,20.59378361968266,2.473561162803287,0.7
7.566666666666666,20.950262040923747,20.950262040923747,2.871756020073301,0.7
7.583333333333333,21.30857293850116,21.30857293850116,3.2675486582968047,0.7
7.6,21.668687677216347,21.668687677216347,3.665145137658076,0.7
7.616666666666666,22.030577653779567,22.030577653779567,4.06777850761375,0.7
7.633333333333333,22.394214295343705,22.394214295343705,4.473131585206818,0.7
7.6499999999999995,22.75956905813903,22.75956905813903,4.875968088648238,0.7
7.666666666666667,23.12661342620483,23.12661342620483,5.284728892742986,0.7
7.683333333333334,23.495318910213314,23.495318910213314,5.690916117397532,0.7
7.7,23.865657046382445,23.865657046382445,6.0954743414663906,0.7
7.716666666666667,24.237599395473254,24.237599395473254,6.504898431203274,0.7
7.733333333333333,24.611117541868616,24.611117541868616,6.920133013627575,0.7
7.75,24.98618309272992,24.98618309272992,7.332680305134978,0.7
7.766666666666667,25.36276767722836,25.36276767722836,7.742511934896633,0.7
7.783333333333333,25.740842945847962,25.740842945847962,8.158068944162324,0.7
7.8,26.120380569757323,26.120380569757323,8.575088308717785,0.7
7.816666666666666,26.501352240247368,26.501352240247368,9.079845290437996,0.7
7.833333333333333,26.883729668232487,26.883729668232487,9.496295023367297,0.7
7.85,27.26748458381256,27.26748458381256,9.9132969842106,0.7
7.866666666666666,27.652588735893463,27.652588735893463,10.419827829969101,0.7
7.883333333333333,28.039013891863867,28.039013891863867,11.260318271657578,0.7
7.8999999999999995,28.42673183732601,28.42673183732601,11.676209305844955,0.7
7.916666666666667,28.815714375878603,28.815714375878603,12.094258805051993,0.7
7.933333333333334,29.20593332894958,29.20593332894958,12.513198202045027,0.7
7.95,29.597360535677232,29.597360535677232,12.946356629282135,0.7
7.966666666666667,29.989967852837516,29.989967852837516,13.37733558532262,0.7
7.983333333333333,30.38372715481602,30.38372715481602,13.802948499202707,0.7
8.0,30.7786103336229,30.7786103336229,9.695741239594398,0.875
8.016666666666666,31.17458929894931,31.17458929894931,11.134965090226281,0.875
8.033333333333333,31.57163597826365,31.57163597826365,11.91872069487626,0.875
8.05,31.969722316946132,31.969722316946132,12.674804906474142,0.875
8.066666666666666,32.36882027846061,32.36882027846061,13.116106822570591,0.875
8.083333333333334,32.768901844562215,32.768901844562215,13.554019401778573,0.875
8.1,33.16993901553893,33.16993901553893,13.9890859303088,0.875
8.116666666666667,33.571903810487136,33.571903810487136,14.42723872490019,0.875
8.133333333333333,33.97476826761849,33.97476826761849,14.871588682381972,0.875
8.15,34.37850444459837,34.37850444459837,15.31601422595595,0.875
8.166666666666666,34.78308441891358,34.78308441891358,18.538273409747752,0.875
8.183333333333334,35.18848028826941,35.18848028826941,18.977890694558674,0.875
8.2,35.5946641710139,35.5946641710139,19.41840397339334,0.875
8.216666666666667,36.0016082065896,36.0016082065896,19.849906253762594,0.875
8.233333333333333,36.40928455601053,36.40928455601053,20.287392909232764,0.875
8.25,36.81766540236488,36.81766540236488,20.713344057531152,0.875
8.266666666666666,37.226722951341074,37.226722951341074,21.150887712706304,0.875
